汽机旁路系统蒸汽阀平均开度,稳压器喷淋阀平均开度,上充流量调节阀开度,电加热开启数量,一环路冷热段平均值,堆芯出口温度平均值,一回路压力平均值,ΔTsat平均值
17.314066666666665,20.0,100.0,0,206.968,207.493,3.31466,33.5737
17.232699999999998,20.0,100.0,0,206.971,207.483,3.30684,33.5119
17.141166666666667,20.0,100.0,0,206.9545,207.473,3.315,33.4033
17.0598,20.0,100.0,0,206.95100000000002,207.467,3.31126,33.5563
16.968266666666665,20.0,100.0,0,206.95499999999998,207.464,3.30423,33.4831
16.8869,20.0,100.0,0,206.9395,207.461,3.31231,33.3531
34.60736666666667,20.0,100.0,0,206.93349999999998,207.46,3.3092,33.5115
34.05826666666667,20.0,100.0,0,206.93900000000002,207.456,3.29917,33.4493
32.86863333333333,20.0,100.0,0,206.9185,207.448,3.31001,33.2872
31.312966666666668,20.0,100.0,0,206.91449999999998,207.44,3.30544,33.4761
29.4726,20.0,100.0,0,206.9205,207.432,3.29578,33.4075
46.5263,20.0,100.0,0,206.902,207.425,3.30602,33.2591
46.22103333333333,20.0,100.0,0,206.8985,207.421,3.30174,33.4295
45.11196666666667,20.0,100.0,0,206.905,207.418,3.29252,33.3634
43.55526666666666,20.0,100.0,0,206.887,207.4135,3.3025,33.2118
41.66283333333333,20.0,100.0,0,206.88400000000001,207.41,3.29825,33.3831
40.76756666666667,20.0,100.0,0,206.8905,207.40449999999998,3.28906,33.318
40.7574,20.0,100.0,0,206.8725,207.397,3.299,33.1714
40.859100000000005,20.0,100.0,0,206.868,207.391,3.29486,33.3438
40.971000000000004,20.0,100.0,0,206.873,207.3845,3.28572,33.2824
41.0829,20.0,100.0,0,206.8535,207.375,3.29567,33.1373
41.184599999999996,20.0,100.0,0,206.8485,207.367,3.29154,33.3125
41.27616666666667,20.0,100.0,0,206.85250000000002,207.358,3.28241,33.2523
41.35753333333333,20.0,100.0,0,206.83249999999998,207.347,3.29232,33.1107
41.4389,20.0,100.0,0,206.83249999999998,207.33749999999998,3.28747,33.2709
41.5203,20.0,100.0,0,206.8365,207.32850000000002,3.28052,33.215
41.58133333333333,20.0,100.0,0,206.82,207.32150000000001,3.28817,33.1041
41.64236666666667,20.0,100.0,0,206.812,207.31650000000002,3.28501,33.2444
41.6932,20.0,100.0,0,206.8125,207.309,3.27631,33.201
41.75423333333333,20.0,100.0,0,206.788,207.296,3.28635,33.0483
41.8051,20.0,100.0,0,206.778,207.28050000000002,3.28209,33.2438
41.845800000000004,20.0,100.0,0,206.779,207.2625,3.27251,33.1523
41.89666666666667,20.0,100.0,0,206.76,207.244,3.28199,33.0654
41.92716666666667,20.0,100.0,0,206.751,207.23149999999998,3.27836,33.221
41.95766666666666,20.0,100.0,0,206.75,207.223,3.27011,33.173
41.99836666666667,20.0,100.0,0,206.7265,207.2135,3.27956,33.0286
42.01873333333333,20.0,100.0,0,206.71699999999998,207.2025,3.27562,33.2107
42.03906666666666,20.0,100.0,0,206.71800000000002,207.188,3.26624,33.1519
42.05943333333334,20.0,100.0,0,206.6945,207.171,3.27629,33.0182
42.079766666666664,20.0,100.0,0,206.6845,207.157,3.2721,33.1957
42.089933333333335,20.0,100.0,0,206.68349999999998,207.14350000000002,3.26351,33.1411
42.10013333333333,20.0,100.0,0,206.66,207.13,3.27291,33.0099
42.1103,20.0,100.0,0,206.651,207.118,3.26889,33.1772
42.1103,20.0,100.0,0,206.65050000000002,207.1055,3.26059,33.1283
42.1103,20.0,100.0,0,206.626,207.092,3.26987,32.9945
42.10013333333333,20.0,100.0,0,206.61450000000002,207.0795,3.2661,33.1712
42.10013333333333,20.0,100.0,0,206.613,207.0655,3.25702,33.118
42.08996666666667,20.0,100.0,0,206.58749999999998,207.049,3.26698,32.9823
42.0798,20.0,100.0,0,206.57600000000002,207.0335,3.26286,33.1636
42.05946666666667,20.0,100.0,0,206.56799999999998,207.019,3.25319,33.0878
42.03913333333333,20.0,100.0,0,206.54149999999998,207.002,3.26532,32.9755
42.0188,20.0,100.0,0,206.5365,206.9835,3.25941,33.1587
41.9883,20.0,100.0,0,206.537,206.967,3.25204,33.0916
41.96796666666666,20.0,100.0,0,206.51999999999998,206.957,3.25896,33.0095
41.92726666666667,20.0,100.0,0,206.5275,206.95350000000002,3.25056,33.1629
41.89676666666667,20.0,100.0,0,206.51049999999998,206.95,3.25819,32.9877
41.86626666666667,20.0,100.0,0,206.4905,206.949,3.25615,33.1174
41.82556666666667,20.0,100.0,0,206.48399999999998,206.94,3.2449,33.0734
41.7849,20.0,100.0,0,206.4515,206.91649999999998,3.25696,32.9025
41.734033333333336,20.0,100.0,0,206.438,206.888,3.25178,33.131
41.69336666666667,20.0,100.0,0,206.434,206.86,3.24265,33.0753
41.642500000000005,20.0,100.0,0,206.40699999999998,206.839,3.25235,32.9595
41.59166666666667,20.0,100.0,0,206.397,206.8265,3.24807,33.1179
41.5408,20.0,100.0,0,206.3975,206.819,3.24122,33.0524
41.48996666666667,20.0,100.0,0,206.38150000000002,206.81150000000002,3.24846,32.9566
41.4391,20.0,100.0,0,206.3745,206.806,3.24532,33.0842
41.37806666666666,20.0,100.0,0,206.37150000000003,206.8,3.23779,33.0475
41.3069,20.0,100.0,0,206.34300000000002,206.789,3.24705,32.896
41.256033333333335,20.0,100.0,0,206.3145,206.772,3.25269,32.9827
41.184866666666665,20.0,100.0,0,206.327,206.75150000000002,3.23069,33.1951
41.12383333333333,20.0,100.0,0,206.3025,206.729,3.23788,32.8693
41.05263333333333,20.0,100.0,0,206.2745,206.709,3.24739,32.9999
40.981433333333335,20.0,100.0,0,206.28500000000003,206.69549999999998,3.22975,33.1559
40.90006666666667,20.0,100.0,0,206.267,206.685,3.23529,32.8962
40.82886666666667,20.0,100.0,0,206.247,206.677,3.24293,32.9864
40.76786666666666,20.0,100.0,0,206.255,206.671,3.22745,33.1422
40.6865,20.0,100.0,0,206.23399999999998,206.662,3.23216,32.8448
40.605133333333335,20.0,100.0,0,206.2015,206.6495,3.24374,32.958
40.52376666666667,20.0,100.0,0,206.213,206.633,3.22193,33.1728
40.45256666666666,20.0,100.0,0,206.18849999999998,206.612,3.22916,32.8313
40.371199999999995,20.0,100.0,0,206.16,206.592,3.2393,32.9685
40.279666666666664,20.0,100.0,0,206.1705,206.5765,3.22072,33.1168
40.208499999999994,20.0,100.0,0,206.15300000000002,206.565,3.23051,32.9199
40.1271,20.0,100.0,0,206.15699999999998,206.558,3.22088,33.0274
40.04573333333334,20.0,100.0,0,206.126,206.55450000000002,3.22918,32.8593
39.954233333333335,20.0,100.0,0,206.11649999999997,206.55,3.22625,33.0191
39.8627,20.0,100.0,0,206.11599999999999,206.5355,3.21802,32.9781
39.78133333333333,20.0,100.0,0,206.089,206.5165,3.22783,32.8455
39.689766666666664,20.0,100.0,0,206.073,206.499,3.22387,33.038
39.58806666666667,20.0,100.0,0,206.06900000000002,206.48250000000002,3.21444,32.9804
39.5067,20.0,100.0,0,206.043,206.4645,3.2245,32.8498
39.415166666666664,20.0,100.0,0,206.0335,206.45,3.22023,33.0238
39.31346666666666,20.0,100.0,0,206.03199999999998,206.438,3.2126,32.966
39.22193333333333,20.0,100.0,0,206.0005,206.427,3.22079,32.8175
39.12023333333334,20.0,100.0,0,205.9935,206.416,3.21688,33.0044
39.0287,20.0,100.0,0,205.995,206.401,3.20951,32.9038
38.926966666666665,20.0,100.0,0,205.9845,206.3875,3.21673,32.886
38.825266666666664,20.0,100.0,0,205.9915,206.38049999999998,3.20982,32.8775
38.73373333333333,20.0,100.0,0,205.993,206.383,3.21175,32.8713
38.62186666666667,20.0,100.0,0,205.9885,206.392,3.21174,32.8725
38.52016666666666,20.0,100.0,0,205.98450000000003,206.398,3.20985,32.8443
38.41843333333333,20.0,100.0,0,205.973,206.3965,3.21067,32.7972
38.31673333333333,20.0,100.0,0,205.925,206.387,3.21185,32.6563
38.2252,20.0,100.0,0,205.88799999999998,206.363,3.21075,32.6391
38.11333333333334,20.0,100.0,0,205.86950000000002,206.314,3.20938,32.6896
38.01163333333333,20.0,100.0,0,205.849,206.26,3.20802,32.7463
37.909933333333335,20.0,100.0,0,205.82850000000002,206.225,3.20671,32.7872
37.8082,20.0,100.0,0,205.816,206.21,3.20548,32.8007
37.71666666666667,20.0,100.0,0,205.8125,206.207,3.20408,32.8119
37.61496666666667,20.0,100.0,0,205.803,206.211,3.2041,32.9708
37.503099999999996,20.0,100.0,0,205.8025,206.2165,3.19128,32.9104
37.40136666666667,20.0,100.0,0,205.77499999999998,206.21,3.20571,32.696
37.29966666666667,20.0,100.0,0,205.7665,206.193,3.20057,32.9547
37.197966666666666,20.0,100.0,0,205.7665,206.173,3.18861,32.8902
37.0861,20.0,100.0,0,205.735,206.1535,3.20135,32.72
36.984366666666666,20.0,100.0,0,205.724,206.139,3.19624,32.9297
36.8725,20.0,100.0,0,205.725,206.127,3.18747,32.8627
36.7708,20.0,100.0,0,205.70499999999998,206.116,3.19668,32.7397
36.65893333333333,20.0,100.0,0,205.699,206.10950000000003,3.19226,32.8878
36.54703333333333,20.0,100.0,0,205.7005,206.104,3.18587,32.8281
36.43516666666667,20.0,100.0,0,205.6825,206.098,3.19327,32.7161
36.333466666666666,20.0,100.0,0,205.6715,206.093,3.19058,32.8626
36.2114,20.0,100.0,0,205.66750000000002,206.085,3.18134,32.8208
36.109700000000004,20.0,100.0,0,205.6385,206.07,3.19204,32.6591
35.98766666666666,20.0,100.0,0,205.62650000000002,206.0525,3.18763,32.8681
35.875766666666664,20.0,100.0,0,205.625,206.0335,3.17839,32.8082
35.7639,20.0,100.0,0,205.601,206.01549999999997,3.18822,32.6847
35.65203333333333,20.0,100.0,0,205.593,206.004,3.18387,32.8455
35.54013333333333,20.0,100.0,0,205.5935,205.997,3.17702,32.7852
35.4181,20.0,100.0,0,205.5755,205.9905,3.18466,32.675
35.3164,20.0,100.0,0,205.5675,205.98649999999998,3.18159,32.8156
35.19433333333333,20.0,100.0,0,205.566,205.9805,3.17348,32.7697
35.07226666666667,20.0,100.0,0,205.5405,205.97,3.18306,32.6166
34.9604,20.0,100.0,0,205.5265,205.957,3.17919,32.816
34.848533333333336,20.0,100.0,0,205.52550000000002,205.941,3.16923,32.7555
34.73663333333334,20.0,100.0,0,205.5,205.922,3.17986,32.6171
34.6146,20.0,100.0,0,205.499,205.9075,3.17241,32.7766
34.50273333333333,20.0,100.0,0,205.4975,205.8965,3.17407,32.6228
34.39083333333334,20.0,100.0,0,205.478,205.895,3.17294,32.7587
34.27896666666667,20.0,100.0,0,205.474,205.897,3.16516,32.7217
34.156933333333335,20.0,100.0,0,205.449,205.8875,3.17579,32.552
34.034866666666666,20.0,100.0,0,205.439,205.871,3.1705,32.7702
33.933166666666665,20.0,100.0,0,205.44,205.8515,3.16231,32.7037
33.8111,20.0,100.0,0,205.41750000000002,205.834,3.17131,32.5831
33.69923333333333,20.0,100.0,0,205.4065,205.8245,3.16765,32.7418
33.57716666666667,20.0,100.0,0,205.405,205.819,3.15957,32.6899
33.4653,20.0,100.0,0,205.3825,205.811,3.16889,32.5427
33.353433333333335,20.0,100.0,0,205.3725,205.8025,3.1653,32.7283
33.231366666666666,20.0,100.0,0,205.3725,205.791,3.15553,32.6678
33.119499999999995,20.0,100.0,0,205.348,205.776,3.16611,32.5211
33.00763333333333,20.0,100.0,0,205.3395,205.76350000000002,3.16184,32.7085
32.89573333333333,20.0,100.0,0,205.339,205.753,3.15318,32.6057
32.7737,20.0,100.0,0,205.3115,205.742,3.16152,32.4911
32.651633333333336,20.0,100.0,0,205.30450000000002,205.733,3.15815,32.6763
32.549933333333335,20.0,100.0,0,205.30650000000003,205.7215,3.15027,32.6232
32.42786666666667,20.0,100.0,0,205.28449999999998,205.71050000000002,3.15981,32.4908
32.316,20.0,100.0,0,205.2765,205.703,3.1559,32.6619
32.19396666666666,20.0,100.0,0,205.2765,205.69549999999998,3.14715,32.6075
32.08206666666667,20.0,100.0,0,205.253,205.686,3.15687,32.4549
31.970200000000002,20.0,100.0,0,205.2425,205.677,3.15305,32.643
31.848166666666668,20.0,100.0,0,205.24349999999998,205.6655,3.14363,32.5712
31.746433333333332,20.0,100.0,0,205.222,205.652,3.15349,32.4449
31.624399999999998,20.0,100.0,0,205.2135,205.641,3.14967,32.6173
31.502333333333336,20.0,100.0,0,205.21300000000002,205.633,3.14133,32.5622
31.39046666666667,20.0,100.0,0,205.1905,205.624,3.15076,32.4196
31.278566666666666,20.0,100.0,0,205.1815,205.616,3.14711,32.598
31.166700000000002,20.0,100.0,0,205.18200000000002,205.607,3.13779,32.5399
31.044666666666668,20.0,100.0,0,205.1585,205.595,3.14806,32.391
30.9226,20.0,100.0,0,205.14999999999998,205.584,3.14396,32.5781
30.820899999999998,20.0,100.0,0,205.15050000000002,205.574,3.13503,32.5183
30.698866666666664,20.0,100.0,0,205.12,205.563,3.14878,32.3585
30.586966666666665,20.0,100.0,0,205.11,205.554,3.14176,32.5848
30.475099999999998,20.0,100.0,0,205.11599999999999,205.5405,3.13157,32.4983
30.36323333333333,20.0,100.0,0,205.098,205.52550000000002,3.14103,32.371
30.251333333333335,20.0,100.0,0,205.0935,205.51850000000002,3.13684,32.518
30.139466666666667,20.0,100.0,0,205.09449999999998,205.5165,3.13059,32.4597
30.0174,20.0,100.0,0,205.0775,205.5145,3.13806,32.3378
29.915699999999998,20.0,100.0,0,205.06900000000002,205.512,3.13492,32.5024
29.793633333333332,20.0,100.0,0,205.067,205.50549999999998,3.12532,32.4362
29.691933333333335,20.0,100.0,0,205.041,205.491,3.13616,32.2733
29.580066666666667,20.0,100.0,0,205.03,205.4755,3.13219,32.4864
29.4682,20.0,100.0,0,205.02949999999998,205.4595,3.12251,32.4237
29.3563,20.0,100.0,0,205.006,205.4445,3.13308,32.2839
29.2546,20.0,100.0,0,204.9985,205.434,3.12879,32.4634
29.142733333333336,20.0,100.0,0,205.0005,205.427,3.12051,32.4019
29.030833333333334,20.0,100.0,0,204.9815,205.421,3.12966,32.2621
28.9088,20.0,100.0,0,204.9635,205.416,3.13455,32.3277
28.807100000000002,20.0,100.0,0,204.9785,205.41,3.11428,32.5302
28.705366666666666,20.0,100.0,0,204.959,205.4015,3.12081,32.1677
28.593500000000002,20.0,100.0,0,204.933,205.39,3.13223,32.2999
28.48163333333333,20.0,100.0,0,204.9485,205.379,3.11122,32.5014
28.379900000000003,20.0,100.0,0,204.92950000000002,205.368,3.11788,32.1588
28.268033333333335,20.0,100.0,0,204.90449999999998,205.35750000000002,3.12846,32.2805
28.16633333333333,20.0,100.0,0,204.919,205.35,3.10853,32.4698
28.064633333333333,20.0,100.0,0,204.902,205.342,3.11479,32.1363
27.95273333333333,20.0,100.0,0,204.87650000000002,205.33350000000002,3.12583,32.2497
27.840866666666667,20.0,100.0,0,204.8915,205.3265,3.10494,32.4577
27.73913333333333,20.0,100.0,0,204.872,205.317,3.11172,32.0924
27.637433333333334,20.0,100.0,0,204.847,205.306,3.12296,32.2247
27.535733333333337,20.0,100.0,0,204.863,205.29649999999998,3.10218,32.4248
27.434033333333332,20.0,100.0,0,204.844,205.28750000000002,3.10873,32.0779
27.332333333333334,20.0,100.0,0,204.8195,205.2785,3.11965,32.1987
27.2306,20.0,100.0,0,204.8325,205.27249999999998,3.10164,32.2442
27.1289,20.0,100.0,0,204.8105,205.26350000000002,3.11192,32.089
27.027200000000004,20.0,100.0,0,204.803,205.25549999999998,3.10786,32.2767
26.9255,20.0,100.0,0,204.8055,205.247,3.09856,32.1813
26.813599999999997,20.0,100.0,0,204.788,205.237,3.10816,32.0751
26.7119,20.0,100.0,0,204.77999999999997,205.2305,3.10486,32.2436
26.610200000000003,20.0,100.0,0,204.77949999999998,205.2255,3.09541,32.1889
26.508499999999998,20.0,100.0,0,204.75549999999998,205.217,3.10609,32.0187
26.406766666666666,20.0,100.0,0,204.748,205.20749999999998,3.10187,32.2238
26.305066666666665,20.0,100.0,0,204.7505,205.19549999999998,3.09205,32.1579
26.203366666666664,20.0,100.0,0,204.728,205.183,3.10267,32.0077
26.10166666666667,20.0,100.0,0,204.7215,205.17450000000002,3.0985,32.1935
25.99993333333333,20.0,100.0,0,204.72699999999998,205.16750000000002,3.087,32.2838
25.898233333333334,20.0,100.0,0,204.7095,205.161,3.09328,31.9301
25.796533333333333,20.0,100.0,0,204.6895,205.154,3.10327,32.0533
25.69483333333333,20.0,100.0,0,204.70499999999998,205.1485,3.08403,32.2535
25.593100000000003,20.0,100.0,0,204.6845,205.14249999999998,3.09008,31.8835
25.4914,20.0,50.0,0,204.6565,205.1335,3.10006,31.9401
25.399866666666668,20.0,50.0,0,204.6565,205.12349999999998,3.09265,32.1472
25.298166666666663,20.0,50.0,0,204.66,205.11849999999998,3.07971,32.063
25.196433333333335,20.0,50.0,0,204.6345,205.1215,3.09186,31.8356
25.104899999999997,20.0,50.0,0,204.632,205.129,3.08758,32.0552
25.003200000000003,20.0,50.0,0,204.6455,205.136,3.0763,31.9695
24.9015,20.0,50.0,0,204.635,205.1445,3.0885,31.7897
24.809966666666668,20.0,50.0,0,204.645,205.15949999999998,3.0836,31.9527
24.70823333333333,20.0,50.0,0,204.6635,205.172,3.07737,31.8365
24.606533333333335,20.0,50.0,0,204.6725,205.1805,3.08586,31.8529
24.525166666666667,20.0,50.0,0,204.696,205.1895,3.08148,31.8453
24.423466666666666,20.0,50.0,0,204.7005,205.2025,3.07812,31.7801
24.331933333333335,20.0,50.0,0,204.7055,205.2175,3.07737,31.7295
24.240400000000005,20.0,50.0,0,204.712,205.227,3.07726,31.708
24.159033333333337,20.0,50.0,0,204.704,205.23,3.07855,31.6413
24.057299999999998,20.0,50.0,0,204.6625,205.227,3.07919,31.5066
23.97593333333333,20.0,50.0,0,204.63850000000002,205.209,3.07818,31.4989
23.894599999999997,20.0,50.0,0,204.6335,205.1695,3.077,31.5531
23.813233333333333,20.0,50.0,0,204.5995,205.131,3.09008,31.709
23.742033333333335,20.0,50.0,0,204.623,205.112,3.06016,32.0068
23.67083333333333,20.0,50.0,0,204.607,205.1045,3.07036,31.5455
23.599633333333333,20.0,50.0,0,204.593,205.106,3.08257,31.7055
23.528433333333336,20.0,50.0,0,204.6255,205.11450000000002,3.06192,31.8629
23.467399999999998,20.0,50.0,0,204.628,205.125,3.06879,31.5696
23.406366666666667,20.0,50.0,0,204.644,205.13850000000002,3.062,31.811
23.3352,20.0,50.0,0,204.637,205.1515,3.06688,31.5321
23.264,20.0,50.0,0,204.651,205.161,3.0614,31.7421
23.20296666666667,20.0,50.0,0,204.6385,205.163,3.06494,31.4812
23.14193333333333,20.0,50.0,0,204.619,205.16,3.07392,31.5516
23.080933333333334,20.0,50.0,0,204.6275,205.1515,3.05617,31.7666
23.019899999999996,20.0,50.0,0,204.60500000000002,205.1375,3.06243,31.3942
22.948700000000002,20.0,45.0,0,204.5785,205.11950000000002,3.0745,31.5497
22.88766666666667,20.0,45.0,0,204.5975,205.104,3.05242,31.7573
22.8368,20.0,40.0,0,204.5845,205.094,3.06066,31.4145
22.7758,20.0,40.0,0,204.57150000000001,205.09449999999998,3.07083,31.5506
22.714766666666666,20.0,40.0,0,204.5975,205.10649999999998,3.05344,31.6161
22.6639,20.0,40.0,0,204.611,205.125,3.06084,31.4845
22.6029,20.0,40.0,0,204.63400000000001,205.147,3.05856,31.4667
22.552033333333338,20.0,40.0,0,204.643,205.1705,3.05592,31.4082
22.501166666666666,20.0,40.0,0,204.6515,205.191,3.05469,31.3674
22.44016666666667,20.0,40.0,0,204.65699999999998,205.202,3.05395,31.4123
22.389300000000002,20.0,35.0,0,204.6345,205.20350000000002,3.0465,31.5408
22.338466666666665,20.0,30.0,0,204.601,205.1925,3.03995,31.5801
22.287599999999998,20.0,25.0,0,204.587,205.1575,3.03963,31.5761
22.236733333333333,20.0,25.0,0,204.579,205.119,3.03913,31.7641
22.196066666666667,20.0,25.0,0,204.53449999999998,205.102,3.04945,30.9976
22.1452,20.0,25.0,0,204.5365,205.1035,3.04931,31.1772
22.1045,20.0,25.0,0,204.553,205.105,3.06088,31.3059
22.063833333333335,20.0,25.0,0,204.5855,205.122,3.03714,31.5076
22.02316666666667,20.0,25.0,0,204.584,205.1495,3.04462,31.0735
21.992633333333334,20.0,25.0,0,204.582,205.1705,3.05584,31.1785
21.951966666666667,20.0,25.0,0,204.6165,205.183,3.03555,31.3558
21.911266666666666,20.0,25.0,0,204.612,205.1895,3.04199,31.0006
21.8706,20.0,25.0,0,204.5985,205.191,3.05245,31.1068
21.8299,20.0,25.0,0,204.62,205.19150000000002,3.03254,31.3023
21.799400000000002,20.0,25.0,0,204.6085,205.188,3.03889,30.9398
21.768866666666668,20.0,25.0,0,204.591,205.183,3.05002,31.0608
21.728199999999998,20.0,25.0,0,204.615,205.17950000000002,3.02937,31.2621
21.70786666666667,20.0,25.0,0,204.60750000000002,205.177,3.03593,30.9078
21.667166666666663,20.0,25.0,0,204.59449999999998,205.177,3.04646,31.0163
21.646833333333333,20.0,25.0,0,204.61,205.1805,3.02375,31.2252
21.616333333333333,20.0,25.0,0,204.60199999999998,205.183,3.03381,30.8142
21.585800000000003,20.0,25.0,0,204.5925,205.179,3.04495,30.9698
21.565466666666666,20.0,25.0,0,204.62099999999998,205.178,3.02417,31.146
21.545133333333336,20.0,25.0,0,204.6165,205.1815,3.03039,30.8182
21.524766666666665,20.0,25.0,0,204.609,205.18849999999998,3.03908,30.9066
21.504433333333335,20.0,25.0,0,204.6325,205.1975,3.0226,31.057
21.4841,20.0,25.0,0,204.6255,205.204,3.02742,30.7293
21.463766666666668,20.0,25.0,0,204.60500000000002,205.206,3.03952,30.8291
21.443399999999997,20.0,25.0,0,204.627,205.205,3.01655,31.0587
21.42306666666667,20.0,25.0,0,204.61599999999999,205.198,3.02431,30.6568
21.412899999999997,20.0,25.0,0,204.6005,205.1905,3.03561,30.7974
21.402733333333334,20.0,25.0,0,204.6255,205.1875,3.01553,30.9601
21.3824,20.0,25.0,0,204.6245,205.18849999999998,3.02205,30.6705
21.362066666666667,20.0,25.0,0,204.61700000000002,205.1945,3.02997,30.7483
21.362066666666667,20.0,25.0,0,204.636,205.2045,3.01369,30.9188
21.3417,20.0,25.0,0,204.625,205.212,3.01858,30.5448
21.3417,20.0,25.0,0,204.60250000000002,205.212,3.03189,30.6688
21.321366666666666,20.0,25.0,0,204.6295,205.20749999999998,3.00797,30.8988
21.321366666666666,20.0,25.0,0,204.61950000000002,205.199,3.01588,30.5109
21.301033333333333,20.0,25.0,0,204.606,205.193,3.02632,30.6446
21.301033333333333,20.0,25.0,0,204.63,205.194,3.00775,30.8065
21.2807,20.0,25.0,0,204.627,205.198,3.01352,30.5018
21.2807,20.0,25.0,0,204.63,205.204,3.01896,30.5985
21.2807,20.0,25.0,0,204.65,205.213,3.00957,30.4745
21.26033333333333,20.0,25.0,0,204.6275,205.224,3.01552,30.5075
21.26033333333333,20.0,25.0,0,204.615,205.232,3.01339,30.6302
21.26033333333333,20.0,25.0,0,204.6255,205.2235,3.00078,30.5631
21.24,20.0,25.0,0,204.606,205.2045,3.01503,30.3685
21.24,20.0,25.0,0,204.603,205.19,3.00999,30.6202
21.24,20.0,25.0,0,204.615,205.18349999999998,3.0,30.538
21.24,20.0,25.0,0,204.607,205.183,3.01061,30.3858
21.219666666666665,20.0,25.0,0,204.6215,205.1895,3.0049,30.5244
21.219666666666665,20.0,25.0,0,204.639,205.1995,3.00507,30.3452
21.219666666666665,20.0,25.0,0,204.632,205.21550000000002,3.00413,30.4656
21.219666666666665,20.0,25.0,0,204.6395,205.231,2.99628,30.42
21.219666666666665,20.0,25.0,0,204.6235,205.2335,3.00711,30.2247
21.219666666666665,20.0,25.0,0,204.6205,205.227,3.00263,30.4474
21.209500000000002,20.0,25.0,0,204.631,205.216,2.99266,30.3744
