,一回路压力平均值,一环路冷热段平均值,堆芯出口温度平均值,主蒸汽压力平均值,辅助给水流量平均值,重要厂用水系统压力,DeltaTsat平均值,安全壳压力平均值,SG1水位平均值,稳压器泄压箱压力,压缩空气系统压力,汽机旁路系统蒸汽阀平均开度
158,1.864632999,1.5198078,1.738410702,1.073559411,-1.513543699,-2.006346969,-1.49968813,-2.144801619,-0.888476796,-1.158892759,-1.316586336,-0.878413187
159,1.864742762,1.5198078,1.738410702,1.073538026,-1.513543699,-2.006346969,-1.499464225,-2.144801619,-0.888505495,-1.1588321,-1.31581821,-0.878413187
160,1.864852526,1.5198078,1.738410702,1.073522343,-1.513543699,-2.006346969,-1.499245917,-2.144801619,-0.888534517,-1.159287045,-1.315050084,-0.878413187
161,1.864962289,1.519790115,1.738410702,1.073509512,-1.513543699,-2.006346969,-1.499027609,-2.144801619,-0.888563882,-1.159544848,-1.314217948,-0.878413187
162,1.865072052,1.519790115,1.738410702,1.073496681,-1.513543699,-2.006346969,-1.498798106,-2.144801619,-0.888593227,-1.159150562,-1.313449822,-0.878413187
163,1.865181816,1.519790115,1.738410702,1.073485275,-1.513543699,-2.006346969,-1.498574201,-2.144801619,-0.888622416,-1.158786605,-1.312681696,-0.878413187
164,1.865291579,1.519790115,1.738410702,1.073475295,-1.513543699,-2.006346969,-1.498350296,-2.144801619,-0.888650842,-1.158923089,-1.31191357,-0.878413187
165,1.865401343,1.519790115,1.738410702,1.07346389,-1.513543699,-2.006346969,-1.49812639,-2.144801619,-0.888678035,-1.159423529,-1.311081433,-0.878413187
166,1.865511106,1.519790115,1.73843884,1.07345391,-1.513543699,-2.006346969,-1.497902485,-2.144801619,-0.888704606,-1.159453859,-1.310313307,-0.878413187
167,1.865620869,1.519790115,1.73843884,1.073446781,-1.513543699,-2.006346969,-1.497678579,-2.144801619,-0.888731654,-1.158968583,-1.309545181,-0.878413187
168,1.865758074,1.519790115,1.73843884,1.073435376,-1.513543699,-2.006346969,-1.497454674,-2.144801619,-0.888758825,-1.158741111,-1.308777055,-0.878413187
169,1.865867837,1.519790115,1.73843884,1.073428247,-1.513543699,-2.006346969,-1.497219573,-2.144801619,-0.888785069,-1.159059572,-1.307944918,-0.878413187
170,1.8659776,1.519790115,1.73843884,1.073418267,-1.513543699,-2.006346969,-1.49699007,-2.144801619,-0.888811526,-1.159499353,-1.307176792,-0.878413187
171,1.866087364,1.519790115,1.738452908,1.073411139,-1.513543699,-2.006346969,-1.496766165,-2.144801619,-0.888837877,-1.159287045,-1.306408666,-0.878413187
172,1.866224568,1.519790115,1.738466977,1.073401159,-1.513543699,-2.006346969,-1.496536662,-2.144801619,-0.888864196,-1.1588321,-1.30564054,-0.878413187
173,1.866334331,1.5198078,1.738466977,1.073391179,-1.513543699,-2.006346969,-1.496301561,-2.144801619,-0.888890458,-1.158756276,-1.304872414,-0.878413187
174,1.866444095,1.5198078,1.738466977,1.07338405,-1.513543699,-2.006346969,-1.496066461,-2.144801619,-0.888916751,-1.159211221,-1.304040277,-0.878413187
175,1.866581299,1.5198078,1.738481045,1.073382625,-1.513543699,-2.006346969,-1.495808969,-2.144801619,-0.888942791,-1.159484188,-1.303272151,-0.878413187
176,1.866691062,1.5198078,1.738495114,1.073382625,-1.513543699,-2.006346969,-1.495573869,-2.144801619,-0.888966733,-1.159089902,-1.302504025,-0.878413187
177,1.866828267,1.519825486,1.738495114,1.073386902,-1.513543699,-2.006346969,-1.495344366,-2.144801619,-0.888991152,-1.158725946,-1.301735899,-0.878413187
178,1.86693803,1.519825486,1.738495114,1.073389753,-1.513543699,-2.006346969,-1.495109265,-2.144801619,-0.889015636,-1.158847265,-1.300903763,-0.878413187
179,1.867075234,1.519843172,1.738523251,1.07339403,-1.513543699,-2.006346969,-1.494879762,-2.144801619,-0.889040714,-1.159347705,-1.300135636,-0.878413187
180,1.867184998,1.519860858,1.738523251,1.073395456,-1.513543699,-2.006346969,-1.494639064,-2.144801619,-0.889065805,-1.159393199,-1.29936751,-0.878413187
181,1.867322202,1.519860858,1.738523251,1.073399733,-1.513543699,-2.006346969,-1.494426353,-2.144801619,-0.889089181,-1.158923089,-1.298599384,-0.878413187
182,1.867459406,1.519860858,1.738537319,1.073399733,-1.513543699,-2.006346969,-1.494191253,-2.144801619,-0.889112888,-1.158680451,-1.297767248,-0.878413187
183,1.86756917,1.519878543,1.738551388,1.073411139,-1.513543699,-2.006346969,-1.493956152,-2.144801619,-0.889133108,-1.158983748,-1.296999122,-0.878413187
184,1.867706374,1.519896229,1.738551388,1.073422544,-1.513543699,-2.006346969,-1.493715454,-2.144801619,-0.889149839,-1.159423529,-1.296230996,-0.878413187
185,1.867925901,1.519913915,1.738579525,1.07344393,-1.513543699,-2.006346969,-1.493295631,-2.144801619,-0.88917535,-1.158892759,-1.294886775,-0.878413187
186,1.868063105,1.519931601,1.738579525,1.073456761,-1.513543699,-2.006346969,-1.493071726,-2.144801619,-0.889189053,-1.158650122,-1.294118649,-0.878413187
187,1.868172868,1.519931601,1.738607662,1.073468167,-1.513543699,-2.006346969,-1.492836625,-2.144801619,-0.889202053,-1.158983748,-1.293350523,-0.878413187
188,1.868310073,1.519949286,1.738607662,1.073479572,-1.513543699,-2.006346969,-1.492601525,-2.144801619,-0.889214186,-1.159423529,-1.292454376,-0.878413187
189,1.868447277,1.519966972,1.73862173,1.073495255,-1.513543699,-2.006346969,-1.492372021,-2.144801619,-0.889227355,-1.159150562,-1.29168625,-0.878413187
190,1.868584481,1.519966972,1.738635799,1.07350666,-1.513543699,-2.006346969,-1.492142518,-2.144801619,-0.889238692,-1.158710781,-1.290918124,-0.878413187
191,1.868694244,1.519984658,1.738635799,1.073519492,-1.513543699,-2.006346969,-1.491913015,-2.144801619,-0.889249811,-1.158710781,-1.290085987,-0.878413187
192,1.868831449,1.520002344,1.738663936,1.073530897,-1.513543699,-2.006346969,-1.491683512,-2.144801619,-0.88926074,-1.159196056,-1.289317861,-0.878413187
193,1.868968653,1.520020029,1.738663936,1.073542303,-1.513543699,-2.006346969,-1.491454009,-2.144801619,-0.889271467,-1.159393199,-1.288549735,-0.878413187
194,1.869078416,1.520037715,1.738678005,1.073553708,-1.513543699,-2.006346969,-1.491230104,-2.144801619,-0.889281562,-1.158953419,-1.287781609,-0.878413187
195,1.869215621,1.520037715,1.738692073,1.073565114,-1.513543699,-2.006346969,-1.491006199,-2.144801619,-0.889291595,-1.158619792,-1.287013483,-0.878413187
196,1.869325384,1.520055401,1.738692073,1.073580797,-1.513543699,-2.006346969,-1.490782293,-2.144801619,-0.889302433,-1.158816935,-1.286181346,-0.878413187
197,1.869462588,1.520073086,1.738706142,1.073597905,-1.513543699,-2.006346969,-1.490547193,-2.144801619,-0.889313161,-1.15930221,-1.28541322,-0.878413187
198,1.869572352,1.520090772,1.73872021,1.073612162,-1.513543699,-2.006346969,-1.490323287,-2.144801619,-0.889321586,-1.15927188,-1.284645094,-0.878413187
199,1.869709556,1.520090772,1.738734279,1.073627845,-1.513543699,-2.006346969,-1.490110577,-2.144801619,-0.889328614,-1.158786605,-1.283812957,-0.878413187
200,1.869819319,1.520108458,1.738748347,1.073644953,-1.513543699,-2.006346969,-1.489886672,-2.144801619,-0.889334505,-1.158604627,-1.283044831,-0.878413187
201,1.869956524,1.520126144,1.738748347,1.073657784,-1.513543699,-2.006346969,-1.489668364,-2.144801619,-0.889339894,-1.158968583,-1.282276705,-0.878413187
202,1.870066287,1.520126144,1.738762416,1.073672041,-1.513543699,-2.006346969,-1.489450056,-2.144801619,-0.889344398,-1.159362869,-1.281508579,-0.878413187
203,1.870203491,1.520143829,1.738776484,1.073684873,-1.513543699,-2.006346969,-1.489231748,-2.144801619,-0.889348259,-1.159089902,-1.280676443,-0.878413187
204,1.870313255,1.520161515,1.738776484,1.073696278,-1.513543699,-2.006346969,-1.489019038,-2.144801619,-0.889352089,-1.158650122,-1.279908317,-0.878413187
205,1.870423018,1.520161515,1.738790553,1.073707684,-1.513543699,-2.006346969,-1.488806328,-2.144801619,-0.88935586,-1.158650122,-1.27914019,-0.878413187
206,1.870532781,1.520179201,1.738804621,1.073719089,-1.513543699,-2.006346969,-1.488593618,-2.144801619,-0.889359831,-1.159120232,-1.278372064,-0.878413187
207,1.870669986,1.520196887,1.738804621,1.073730495,-1.513543699,-2.006346969,-1.488380908,-2.144801619,-0.889363913,-1.15933254,-1.277539928,-0.878413187
208,1.870779749,1.520196887,1.73881869,1.073737624,-1.513543699,-2.006346969,-1.488179393,-2.144801619,-0.889367371,-1.158907924,-1.276771802,-0.878413187
209,1.870889512,1.520196887,1.738832758,1.073747603,-1.513543699,-2.006346969,-1.487966683,-2.144801619,-0.889369875,-1.158559133,-1.276003676,-0.878413187
210,1.870999276,1.520232258,1.738832758,1.073757583,-1.513543699,-2.006346969,-1.487765168,-2.144801619,-0.889371332,-1.158756276,-1.27523555,-0.878413187
211,1.871109039,1.520232258,1.738846827,1.073766137,-1.513543699,-2.006346969,-1.487563653,-2.144801619,-0.889371634,-1.159241551,-1.274403413,-0.878413187
212,1.871218803,1.520232258,1.738860895,1.073776117,-1.513543699,-2.006346969,-1.487362138,-2.144801619,-0.889371282,-1.159211221,-1.273635287,-0.878413187
213,1.871328566,1.520249944,1.738860895,1.073783246,-1.513543699,-2.006346969,-1.487171819,-2.144801619,-0.889370297,-1.158741111,-1.272867161,-0.878413187
214,1.871438329,1.520249944,1.738860895,1.073794651,-1.513543699,-2.006346969,-1.486970304,-2.144801619,-0.889368387,-1.158543968,-1.272099035,-0.878413187
215,1.871548093,1.52026763,1.738874964,1.073803206,-1.513543699,-2.006346969,-1.486751996,-2.144801619,-0.889366024,-1.158892759,-1.271330909,-0.878413187
216,1.871630415,1.52026763,1.738889032,1.07381176,-1.513543699,-2.006346969,-1.486556079,-2.144801619,-0.889362817,-1.15930221,-1.270498772,-0.878413187
217,1.871740179,1.520285315,1.738889032,1.07382174,-1.513543699,-2.006346969,-1.486365759,-2.144801619,-0.889358665,-1.159044408,-1.269730646,-0.878413187
218,1.871849942,1.520285315,1.738889032,1.073828868,-1.513543699,-2.006346969,-1.486169842,-2.144801619,-0.889353728,-1.158589462,-1.26896252,-0.878413187
219,1.871932265,1.520285315,1.738903101,1.073827442,-1.513543699,-2.006346969,-1.485990718,-2.144801619,-0.889351949,-1.158574297,-1.268194394,-0.878413187
220,1.872042028,1.520285315,1.738903101,1.073823165,-1.513543699,-2.006346969,-1.485800398,-2.144801619,-0.889351536,-1.159044408,-1.267362257,-0.878413187
221,1.872124351,1.520303001,1.738917169,1.073823165,-1.513543699,-2.006346969,-1.485610079,-2.144801619,-0.889350048,-1.15927188,-1.266594131,-0.878413187
222,1.872234114,1.520303001,1.738917169,1.073817463,-1.513543699,-2.006346969,-1.485425357,-2.144801619,-0.889346761,-1.158847265,-1.265826005,-0.878413187
223,1.872316437,1.520303001,1.738917169,1.073816037,-1.513543699,-2.006346969,-1.485240635,-2.144801619,-0.889341955,-1.158498473,-1.265057879,-0.878413187
224,1.8724262,1.520303001,1.738931238,1.07381176,-1.513543699,-2.006346969,-1.48506151,-2.144801619,-0.889335551,-1.158680451,-1.264225743,-0.878413187
225,1.872508523,1.520303001,1.738931238,1.073810334,-1.513543699,-2.006346969,-1.484882386,-2.122405877,-0.88932793,-1.159180891,-1.263457617,-0.878413187
226,1.872590845,1.520303001,1.738931238,1.073806057,-1.513543699,-2.006346969,-1.484703262,-2.122405877,-0.889319646,-1.159165726,-1.26268949,-0.878413187
227,1.872700608,1.520285315,1.738945307,1.073800354,-1.513543699,-2.006346969,-1.484535333,-2.122405877,-0.889310265,-1.158680451,-1.261921364,-0.878413187
228,1.872782931,1.520303001,1.738945307,1.073788949,-1.513543699,-2.006346969,-1.484361806,-2.122405877,-0.889300614,-1.158468143,-1.261089228,-0.878413187
229,1.872865254,1.520303001,1.738945307,1.073773266,-1.513543699,-2.006346969,-1.484193877,-2.122405877,-0.889293304,-1.1588321,-1.260321102,-0.878413187
230,1.872947576,1.520303001,1.738945307,1.073760435,-1.513543699,-2.006346969,-1.484025948,-2.122405877,-0.889286498,-1.159241551,-1.259552976,-0.878413187
231,1.873029899,1.520303001,1.738945307,1.073744752,-1.513543699,-2.006346969,-1.483846824,-2.122405877,-0.889279933,-1.158983748,-1.25878485,-0.878413187
232,1.873112221,1.520285315,1.738959375,1.073731921,-1.513543699,-2.006346969,-1.48369009,-2.122405877,-0.889274463,-1.158543968,-1.257952713,-0.878413187
233,1.873194544,1.520285315,1.738959375,1.073719089,-1.513543699,-2.006346969,-1.483516563,-2.122405877,-0.889269497,-1.158513638,-1.257184587,-0.878413187
234,1.873276866,1.520285315,1.738959375,1.073707684,-1.513543699,-2.006346969,-1.483354232,-2.122405877,-0.889265576,-1.158983748,-1.256416461,-0.878413187
235,1.873359189,1.52026763,1.738959375,1.073692001,-1.513543699,-2.006346969,-1.483186303,-2.122405877,-0.889262349,-1.159211221,-1.255648335,-0.878413187
236,1.873441511,1.52026763,1.738959375,1.073680596,-1.513543699,-2.006346969,-1.483023971,-2.122405877,-0.889259815,-1.158786605,-1.254880209,-0.878413187
237,1.873523834,1.52026763,1.738959375,1.07366919,-1.513543699,-2.006346969,-1.48286164,-2.122405877,-0.889257875,-1.158437814,-1.254048072,-0.878413187
238,1.873578716,1.520249944,1.738959375,1.073656359,-1.513543699,-2.006346969,-1.482704906,-2.122405877,-0.889257281,-1.158619792,-1.253279946,-0.878413187
239,1.873661038,1.520249944,1.738959375,1.073640676,-1.513543699,-2.006346969,-1.482542575,-2.122405877,-0.889259714,-1.159105067,-1.25251182,-0.878413187
240,1.873743361,1.520249944,1.738959375,1.073624993,-1.513543699,-2.006346969,-1.482391438,-2.122405877,-0.889263163,-1.159105067,-1.251743694,-0.878413187
241,1.873825683,1.520249944,1.738959375,1.073612162,-1.513543699,-2.006346969,-1.482212314,-2.122405877,-0.889266963,-1.158619792,-1.250911557,-0.878413187
242,1.873908006,1.520232258,1.738959375,1.073596479,-1.513543699,-2.006346969,-1.482049983,-2.122405877,-0.889270291,-1.158407484,-1.250143431,-0.878413187
243,1.873962888,1.520232258,1.738959375,1.073583648,-1.513543699,-2.006346969,-1.481893249,-2.122405877,-0.889273217,-1.158756276,-1.249375305,-0.878413187
244,1.87404521,1.520232258,1.738959375,1.073572243,-1.513543699,-2.006346969,-1.48172532,-2.122405877,-0.889276323,-1.159180891,-1.248607179,-0.878413187
245,1.874127533,1.520232258,1.738973444,1.073560837,-1.513543699,-2.006346969,-1.481568586,-2.122405877,-0.889280224,-1.158923089,-1.247775043,-0.878413187
246,1.874209855,1.520232258,1.738973444,1.073549431,-1.513543699,-2.006346969,-1.481411852,-2.122405877,-0.889284336,-1.158483308,-1.247006917,-0.878413187
247,1.874292178,1.520214572,1.738973444,1.073538026,-1.513543699,-2.006346969,-1.481255119,-2.122405877,-0.889288107,-1.158452979,-1.24623879,-0.878413187
248,1.8743745,1.520232258,1.738973444,1.073530897,-1.513543699,-2.006346969,-1.48108719,-2.122405877,-0.889291374,-1.158907924,-1.245470664,-0.878413187
249,1.874456823,1.520232258,1.738987512,1.073520917,-1.513543699,-2.006346969,-1.480930456,-2.122405877,-0.889295617,-1.159150562,-1.244638528,-0.878413187
250,1.874539145,1.520232258,1.738987512,1.073510938,-1.513543699,-2.006346969,-1.480773722,-2.122405877,-0.889301086,-1.158741111,-1.243870402,-0.878413187
251,1.874621468,1.520232258,1.738987512,1.073503809,-1.513543699,-2.006346969,-1.480611391,-2.122405877,-0.889307008,-1.158377154,-1.243102276,-0.878413187
252,1.87470379,1.520232258,1.738987512,1.073492403,-1.513543699,-2.006346969,-1.480449059,-2.122405877,-0.889313975,-1.158543968,-1.24233415,-0.878413187
253,1.874786113,1.520232258,1.738987512,1.073485275,-1.513543699,-2.006346969,-1.48028113,-2.122405877,-0.889320651,-1.159044408,-1.241502013,-0.878413187
254,1.874868436,1.520232258,1.739001581,1.073475295,-1.513543699,-2.006346969,-1.480124396,-2.122405877,-0.889328,-1.159044408,-1.240733887,-0.878413187
255,1.874950758,1.520232258,1.739001581,1.073468167,-1.513543699,-2.006346969,-1.479962065,-2.122405877,-0.889335913,-1.158574297,-1.239965761,-0.878413187
256,1.875033081,1.520249944,1.739015649,1.073461038,-1.513543699,-2.006346969,-1.479794136,-2.122405877,-0.889343473,-1.158346825,-1.239197635,-0.878413187
257,1.875115403,1.520249944,1.739015649,1.073462464,-1.513543699,-2.006346969,-1.479631804,-2.122405877,-0.889348641,-1.158695616,-1.238365498,-0.878413187
258,1.875197726,1.520249944,1.739015649,1.07346389,-1.513543699,-2.006346969,-1.479469473,-2.122405877,-0.889352602,-1.159105067,-1.237597372,-0.878413187
259,1.875280048,1.520249944,1.739029718,1.073468167,-1.513543699,-2.006346969,-1.479312739,-2.122405877,-0.889358363,-1.158877594,-1.236829246,-0.878413187
260,1.875389812,1.520249944,1.739043786,1.073469592,-1.513543699,-2.006346969,-1.47914481,-2.122405877,-0.88936531,-1.158422649,-1.23606112,-0.878413187
261,1.875472134,1.52026763,1.739043786,1.073473869,-1.513543699,-2.006346969,-1.478982479,-2.122405877,-0.889372468,-1.158377154,-1.235228983,-0.878413187
262,1.875554457,1.520285315,1.739043786,1.073475295,-1.513543699,-2.006346969,-1.47881455,-2.122405877,-0.889380542,-1.158847265,-1.234460857,-0.878413187
263,1.87566422,1.520285315,1.739057855,1.073479572,-1.513543699,-2.006346969,-1.478652218,-2.122405877,-0.889389289,-1.159089902,-1.233692731,-0.878413187
264,1.875746543,1.520285315,1.739071923,1.073486701,-1.513543699,-2.006346969,-1.478484289,-2.122405877,-0.889398568,-1.158680451,-1.232924605,-0.878413187
265,1.875828865,1.520303001,1.739071923,1.073498106,-1.513543699,-2.006346969,-1.478327556,-2.122405877,-0.889405455,-1.15833166,-1.232092469,-0.878413187
266,1.875938629,1.520320687,1.739071923,1.073513789,-1.513543699,-2.006346969,-1.478154029,-2.122405877,-0.889409949,-1.158483308,-1.231324343,-0.878413187
267,1.876020951,1.520320687,1.73910006,1.073525195,-1.513543699,-2.006346969,-1.4779861,-2.122405877,-0.889413166,-1.158968583,-1.230556217,-0.878413187
268,1.876130715,1.520338373,1.73910006,1.073540877,-1.513543699,-2.006346969,-1.477823768,-2.122405877,-0.889415479,-1.158953419,-1.229660069,-0.878413187
269,1.876213037,1.520356058,1.73910006,1.073553708,-1.513543699,-2.006346969,-1.477667035,-2.122405877,-0.889417459,-1.158468143,-1.228891943,-0.878413187
270,1.876322801,1.520356058,1.739128197,1.073565114,-1.513543699,-2.006346969,-1.477504703,-2.122405877,-0.889418073,-1.158286165,-1.228123817,-0.878413187
271,1.876405123,1.520356058,1.739128197,1.07357652,-1.513543699,-2.006346969,-1.477347969,-2.122405877,-0.889418173,-1.158680451,-1.227355691,-0.878413187
272,1.876487446,1.52039143,1.739128197,1.073592202,-1.513543699,-2.006346969,-1.47718004,-2.122405877,-0.889418586,-1.159059572,-1.226523555,-0.878413187
273,1.876597209,1.52039143,1.739156334,1.073603608,-1.513543699,-2.006346969,-1.477023307,-2.122405877,-0.88941951,-1.15877144,-1.225755429,-0.878413187
274,1.876679532,1.520426801,1.739156334,1.073617865,-1.513543699,-2.006346969,-1.476866573,-2.122405877,-0.88941757,-1.15833166,-1.224987302,-0.878413187
275,1.876761854,1.520426801,1.739156334,1.073637825,-1.513543699,-2.006346969,-1.476709839,-2.122405877,-0.889412593,-1.158346825,-1.224219176,-0.878413187
276,1.876844177,1.520426801,1.739184472,1.073657784,-1.513543699,-2.006346969,-1.476564301,-2.122405877,-0.889407838,-1.1588321,-1.22338704,-0.878413187
277,1.87695394,1.520462173,1.739184472,1.07367917,-1.513543699,-2.006346969,-1.476407567,-2.122405877,-0.889403786,-1.159029243,-1.222618914,-0.878413187
278,1.877036263,1.520462173,1.739184472,1.073701981,-1.513543699,-2.006346969,-1.476262028,-2.122405877,-0.889399795,-1.158589462,-1.221850788,-0.878413187
279,1.877118585,1.520479859,1.739212609,1.073720515,-1.513543699,-2.006346969,-1.47611649,-2.122405877,-0.889395552,-1.158255836,-1.221082662,-0.878413187
280,1.877228349,1.520497544,1.739212609,1.073747603,-1.513543699,-2.006346969,-1.475914975,-2.122405877,-0.889389751,-1.158604627,-1.220058494,-0.878413187
281,1.877310671,1.520497544,1.739212609,1.073768989,-1.513543699,-2.006346969,-1.475769436,-2.122405877,-0.889384614,-1.159014078,-1.219290367,-0.878413187
282,1.877392994,1.52051523,1.739240746,1.073787523,-1.513543699,-2.006346969,-1.475635093,-2.122405877,-0.889379074,-1.158756276,-1.218458231,-0.878413187
283,1.877475316,1.520532916,1.739240746,1.073804631,-1.513543699,-2.006346969,-1.475495152,-2.122405877,-0.889373946,-1.158316495,-1.217690105,-0.878413187
284,1.877557639,1.520550602,1.739240746,1.07382174,-1.513543699,-2.006346969,-1.475360809,-2.122405877,-0.889368125,-1.158286165,-1.216921979,-0.878413187
285,1.877639961,1.520550602,1.739268883,1.073838848,-1.513543699,-2.006346969,-1.475226466,-2.122405877,-0.889362565,-1.158756276,-1.216153853,-0.878413187
286,1.877722284,1.520568287,1.739268883,1.073854531,-1.513543699,-2.006346969,-1.475086525,-2.122405877,-0.889356583,-1.158983748,-1.215321716,-0.878413187
287,1.877777166,1.520568287,1.739268883,1.073867362,-1.513543699,-2.006346969,-1.474963377,-2.122405877,-0.889350772,-1.158559133,-1.21455359,-0.878413187
288,1.877859488,1.520585973,1.739268883,1.073880193,-1.513543699,-2.006346969,-1.474834631,-2.122405877,-0.889344569,-1.158210341,-1.213785464,-0.878413187
